iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,1.843281,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,2.633451,1
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,90,1.859618,1
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,90,1.859618,1
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.597991,0
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10,1.83335,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0.781818,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,10,0.781818,0
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,10,0.781818,0
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,2.146986,1
0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,2.468106,1
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,2.276765,1
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,2.490321,1
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,90,2.40894,1
0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,1.250527,0
0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,90,1.185836,0
0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,10,1.185836,0
0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,2.310079,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,90,1.458564,0
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,90,1.879784,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,90,1.516123,0
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,2.041052,1
0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,10,1.8333,0
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,2.199176,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.607032,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.571673,0
1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,10,1.595982,0
0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,90,2.080161,1
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,10,1.842391,1
0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,90,2.002009,1
0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,2.002009,1
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,2.131994,1
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,10,1.842391,1
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,90,1.8889,1
