NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,0,0,0,0,0,0,1,1,0,0,1,8,8,0,2.8111,1
0,0,0,1,1,0,0,0,0,0,0,0,0,22,8,0,1.444467,1
0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,0,2.80444,1
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,0,2.111133,1
0,1,0,0,0,1,1,0,0,0,0,0,0,22,160,0,2.111133,1
1,0,1,0,0,1,0,0,1,1,0,1,1,22,8,0,1.444467,1
0,1,1,0,0,0,0,1,0,0,0,0,0,22,8,0,1.444467,1
1,0,1,0,0,0,0,0,0,1,1,1,1,22,160,0,1.444467,1
0,0,1,0,0,1,0,0,1,1,0,1,1,22,8,0,1.444467,1
0,0,0,1,1,0,0,0,0,1,0,0,0,44,8,2,1.444467,1
0,1,0,0,0,1,1,0,0,1,0,0,0,22,160,0,2.477767,1
1,0,0,0,0,0,1,0,0,0,0,0,1,22,8,0,2.477767,1
0,0,1,0,0,0,0,0,0,0,1,0,1,8,8,1,2.477767,1
1,0,0,0,0,0,0,1,0,0,0,0,1,8,8,0,2.177733,1
0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,1,2.177733,1
0,0,1,0,1,0,0,0,0,0,0,0,1,8,8,0,2.177733,1
