encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,0,0,1.7778,1
0,0,0,0,1,0,0,0,1,0,0,2.0648,1
0,0,0,0,0,1,0,0,0,0,0,2.0648,1
0,0,0,0,0,1,0,0,0,1,0,1.0278,1
0,0,0,0,1,0,0,0,1,0,1,2.51111,1
1,0,0,0,1,0,0,0,1,0,1,2.30555,1
1,0,0,0,1,0,0,0,1,0,0,2.0,1
1,1,0,0,1,0,0,0,0,0,1,1.0278,1
1,1,0,0,1,0,0,0,0,1,0,2.0,1
0,0,0,1,0,0,0,1,1,1,0,1.75,1
0,1,0,0,1,0,0,1,1,1,0,2.277767,1
0,1,0,0,1,0,0,0,0,0,0,1.8333,1
0,1,0,0,0,1,0,0,0,0,0,1.8333,1
