encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,1,0,0,1,1.655561,1
0,0,0,0,1,0,0,0,0,0,1,0.777822,1
0,0,0,0,1,0,0,0,0,0,0,0.777822,1
0,0,0,0,0,0,1,0,1,0,0,2.382238,1
1,0,0,1,0,0,0,1,0,1,0,2.391462,1
0,1,0,1,0,0,0,1,0,0,0,2.374606,1
0,1,0,1,0,0,0,1,1,1,0,2.128876,1
1,1,0,1,0,0,0,0,0,0,0,2.268676,1
0,1,0,0,0,0,1,0,0,1,0,2.509525,1
1,0,0,0,0,0,1,0,1,0,0,2.308907,1
1,0,0,0,0,0,1,0,0,1,0,1.066656,1
1,0,1,0,0,0,0,0,0,1,0,1.377767,1
0,0,0,0,1,0,0,0,0,1,0,2.083344,1
0,0,0,0,1,0,0,0,1,0,0,1.533378,1
0,0,0,0,0,1,0,1,0,0,0,1.659278,1
1,1,0,0,0,0,1,0,0,0,0,1.5333,1
1,0,0,1,0,0,0,0,1,1,0,1.644411,1
