NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,0,2.945678,1
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,2.945678,1
0,0,1,0,1,1,0,0,0,1,0,1,1,8,160,0,2.74815,1
0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,0,1.2667,1
1,0,0,0,0,0,0,1,0,0,0,0,1,8,320,0,1.2667,1
0,0,0,1,0,0,0,0,0,1,1,1,0,44,160,0,1.2667,1
0,1,0,0,0,1,1,0,0,0,0,0,0,22,8,0,1.7,1
1,1,1,0,0,0,0,1,0,0,0,1,0,44,8,0,1.2667,1
1,0,1,0,0,0,1,0,0,1,0,1,1,22,8,2,1.2667,1
0,0,1,0,1,1,0,0,0,1,0,1,1,22,320,0,1.2667,1
1,0,0,0,0,0,0,1,0,0,0,0,1,8,8,0,2.75555,1
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,1,1.9333,1
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,2,1.5333,1
1,0,1,0,0,0,0,0,1,1,0,0,1,8,8,0,2.562967,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,1,2.562967,1
1,1,1,0,0,0,1,0,0,1,0,0,0,22,8,0,1.7333,1
1,1,1,0,0,1,1,0,0,0,0,1,0,44,320,0,1.7333,1
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,1,2.0,1
1,0,0,0,0,1,0,0,1,1,0,1,1,8,8,0,2.1556,1
1,0,1,0,1,1,0,0,0,1,0,1,1,8,160,0,2.1556,1
