encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,0,1,0,0,2.838875,1
1,0,0,0,1,0,0,0,1,0,0,2.637033,1
0,0,0,0,0,1,0,0,0,1,0,2.838875,1
0,0,0,0,1,0,0,1,0,0,1,1.651833,1
0,0,0,0,0,1,0,0,1,1,0,2.177767,1
0,1,1,0,0,0,0,1,0,1,0,1.2667,1
0,1,0,1,0,0,0,1,0,1,0,1.2667,1
0,1,0,0,0,1,0,1,0,1,0,1.2667,1
0,1,0,0,1,0,0,0,1,1,1,1.2667,1
0,1,1,0,0,0,0,1,1,1,0,1.2667,1
0,1,0,0,1,0,0,0,1,0,1,2.6222,1
0,0,0,0,1,0,0,0,1,0,0,2.407367,1
1,0,0,0,1,0,0,0,1,0,1,1.6667,1
0,0,0,0,0,1,0,0,0,0,0,2.4148,1
0,0,0,0,1,0,0,0,1,0,1,2.4148,1
0,1,0,1,0,0,0,1,0,0,0,1.8444,1
0,1,0,0,0,1,0,0,0,0,0,2.18885,1
