iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.711688,1
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.438114,1
1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,90,1.378829,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,10,2.265621,1
0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,90,1.788875,1
0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,90,1.241314,0
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,90,1.241314,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1.241314,0
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,90,1.241314,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,90,1.241314,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,1.161871,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.161871,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,2.585406,1
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,90,2.477004,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,2.347105,1
0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,1.438129,0
0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,90,1.438129,1
0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,90,1.8333,1
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,90,1.447586,1
0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,90,2.280438,1
1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,90,1.447586,1
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,90,2.347105,1
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,10,2.042857,1
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,90,1.790443,1
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,10,1.790443,1
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,10,1.8667,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,10,1.8667,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,10,1.8667,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,2.098457,1
