encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,1,0,1,0,0,0,1,1,1,0,8.97
0,0,0,0,1,0,0,0,1,0,0,9.33
1,0,0,0,1,0,0,0,1,0,0,10.19
0,0,0,0,0,1,0,0,0,1,0,10.23
0,0,0,1,0,0,0,1,1,0,0,10.3
0,0,0,0,1,0,0,1,0,0,1,10.36
1,0,0,0,1,0,0,1,0,0,1,13.61
1,1,0,1,0,0,0,1,1,1,0,13.7
1,0,0,0,1,0,0,0,1,1,1,14.44
0,1,0,0,0,1,0,1,1,1,0,14.75
0,1,0,1,0,0,0,0,1,0,0,14.83
0,0,0,1,0,0,0,0,1,1,0,14.93
0,0,0,0,0,1,0,1,1,0,0,14.93
0,0,0,0,1,0,0,0,1,1,1,14.97
0,1,0,1,0,0,0,1,0,1,0,15.16
1,0,0,0,1,0,0,1,1,0,1,15.36
1,1,0,1,0,0,0,0,1,0,0,18.5
0,1,0,0,1,0,0,1,0,0,1,28.6
1,1,0,0,1,0,0,1,0,1,1,28.79
0,1,1,0,0,0,0,0,0,1,0,165.44
