OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2.466667,1
1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1.088933,0
1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,2.185714,1
1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,2.16295,1
1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1.7148,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.957787,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.088933,0
1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1.088933,0
1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1.088933,1
1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1.088933,1
1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,2.0148,1
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.8,1
1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,2.3074,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2.349967,1
0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2.111083,1
1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,2.111083,1
0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,2.111083,1
1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1.962933,1
1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1.755517,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.566633,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2.011067,1
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2.011067,1
1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2.011067,1
