NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,0,1,0,0,0,0,1,1,0,1,0,8,8,0,2.882557,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,1,2.882557,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,160,0,1.9037,1
0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,2,2.38335,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,1,2.882557,1
1,0,1,1,0,1,1,0,0,0,0,1,0,8,160,0,1.3889,1
0,0,0,0,0,0,0,0,0,0,1,1,1,8,320,0,1.3889,1
0,0,0,0,0,0,0,1,0,0,0,0,1,8,160,0,1.3889,1
1,0,1,0,0,1,1,0,0,1,0,1,1,22,160,0,1.3889,1
0,1,0,0,0,0,0,0,1,1,0,1,0,48,8,0,1.3889,1
0,0,0,1,0,0,0,0,1,1,0,1,0,8,8,1,2.6315,1
0,1,1,0,0,0,0,0,1,0,0,0,0,8,160,0,2.3667,1
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,0,2.1167,1
1,0,1,1,0,1,1,0,0,0,0,1,0,8,8,0,2.1167,1
