encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,1,1,0,1,2.248482,1
0,0,0,0,0,1,0,1,0,1,0,2.094907,1
0,0,0,0,0,1,0,1,0,0,0,1.712808,1
1,0,0,0,1,0,0,0,1,0,0,2.323236,1
0,1,0,0,1,0,0,1,1,1,0,2.643368,1
0,1,0,0,1,0,0,1,1,1,1,1.970702,1
1,1,1,0,0,0,0,0,1,0,0,0.915118,0
0,1,0,0,0,1,0,0,1,0,0,0.915118,0
0,0,1,0,0,0,0,1,0,1,0,0.915118,0
1,0,0,0,1,0,0,1,1,1,1,0.915118,0
1,1,0,0,0,1,0,0,0,0,0,2.375071,1
0,0,0,0,1,0,0,0,0,1,0,2.543935,1
1,0,0,0,1,0,0,0,1,0,1,2.439549,1
0,1,0,0,1,0,0,0,1,0,1,1.930929,1
1,1,0,0,1,0,0,0,0,1,0,1.686891,1
0,0,0,0,0,1,0,0,1,0,0,2.265662,1
0,0,0,0,0,1,0,0,0,0,0,2.294545,1
1,1,0,0,1,0,0,0,0,0,1,1.412155,1
0,1,0,0,0,1,0,0,0,0,0,2.213636,1
0,0,0,0,0,1,0,0,0,1,0,1.859267,1
0,0,0,0,0,1,0,1,1,1,0,1.503064,1
1,1,0,0,1,0,0,0,0,0,0,1.902009,1
1,0,1,0,0,0,0,0,0,1,0,1.7111,1
0,0,0,0,1,0,0,0,0,0,1,1.935309,1
