OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.552381,1
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.826273,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.36668,1
1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1.844467,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.86668,1
0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1.811133,1
0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1.111133,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.111133,0
0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1.111133,0
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.111133,0
0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1.4111,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1.9222,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.477792,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.2704,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.533367,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.533367,1
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.9,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.533367,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.766633,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.766633,1
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1.766633,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.055583,1
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.5778,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5778,1
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.033367,1
