encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,0,1,0,0,0,0,0,2.586511,1
0,1,0,0,1,0,0,1,1,1,0,2.8606,1
0,1,1,0,0,0,0,1,0,0,0,2.717133,1
0,1,0,0,1,0,0,0,0,0,0,2.569852,1
0,1,0,0,1,0,0,0,0,0,1,2.130139,1
0,0,0,0,0,1,0,1,0,1,0,1.694176,1
0,0,1,0,0,0,0,1,1,0,0,1.174614,0
1,0,0,0,0,1,0,0,0,1,0,1.174614,0
1,0,1,0,0,0,0,1,0,0,0,1.174614,0
1,0,0,0,0,1,0,1,1,0,0,1.174614,0
1,1,0,0,1,0,0,0,0,0,0,2.429189,1
0,1,0,0,1,0,0,1,1,0,1,1.228571,1
0,1,0,0,0,1,0,0,0,0,0,2.024324,1
1,1,0,0,1,0,0,0,0,1,0,1.85555,1
0,0,0,0,0,1,0,1,0,0,0,2.137548,1
1,1,0,0,0,1,0,1,0,0,0,2.130164,1
0,1,0,1,0,0,0,1,0,0,0,1.647586,1
0,0,0,0,1,0,0,0,0,0,0,1.647586,1
1,1,0,0,1,0,0,0,0,0,1,1.647586,1
0,1,0,0,1,0,0,1,1,1,1,1.746043,1
0,0,0,0,1,0,0,0,0,1,0,1.746043,1
0,1,0,1,0,0,0,1,1,1,0,1.8444,1
0,0,0,0,0,1,0,0,0,0,0,1.8444,1
0,0,0,0,0,1,0,0,1,0,0,2.009557,1
