NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,0,0,0,0,0,1,0,0,0,0,0,8,160,0,2.863486,1
0,1,0,0,0,0,0,1,0,0,0,0,0,8,320,0,2.863486,1
0,0,0,1,0,1,1,0,0,0,0,0,0,8,160,0,2.863486,1
0,0,0,1,0,0,0,1,0,0,0,0,0,8,320,0,1.740733,1
1,0,0,0,0,0,0,1,0,1,0,0,1,22,8,1,1.3444,1
0,0,0,0,0,0,0,0,1,0,0,0,1,22,8,1,1.3444,1
1,0,1,1,0,0,1,0,0,0,0,1,0,22,8,1,1.3444,1
1,0,0,0,0,0,0,0,1,1,0,0,1,22,8,1,1.3444,1
1,0,0,0,0,0,0,0,1,0,0,0,1,22,8,1,1.3444,1
0,1,0,0,0,1,1,0,0,1,0,0,0,44,160,0,1.3444,1
0,0,1,1,0,0,0,1,0,0,0,0,0,8,8,0,2.08335,1
0,0,0,1,0,0,0,0,1,1,0,1,0,22,8,0,1.4389,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8,160,0,2.45555,1
1,0,1,0,0,0,0,0,0,1,1,1,1,8,8,0,2.45555,1
1,0,1,1,1,1,0,0,0,1,0,0,0,8,160,0,2.45555,1
1,0,1,1,1,1,0,0,0,1,0,0,0,8,8,0,2.1833,1
