iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,90,1.0,0
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,90,1.684114,1
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.166667,0
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,90,1.44445,1
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,1.15555,0
0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,90,1.281467,0
0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,90,1.5111,1
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,90,1.5111,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.140733,0
0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,90,1.5111,1
0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,2.20666,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,1.5,1
0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,10,1.0111,0
1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.344433,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.15555,0
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,10,1.0111,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,90,1.76888,1
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90,1.2111,0
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,1.3889,0
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,90,1.1222,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,90,1.4,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1.1222,0
0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,2.0111,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,2.222217,1
0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,1.3778,0
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,2.222217,1
0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,2.10555,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,2.16222,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,90,1.43335,1
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,90,1.1889,0
0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,90,1.35555,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,90,1.1889,0
0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,1.2222,0
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.87775,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,1.981467,1
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,90,1.8,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,90,1.981467,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,1.6889,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,1.86665,1
