NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,0,1,0,0,0,0,1,1,0,0,0,8,8,0,2.874089,1
1,0,0,0,0,1,0,0,1,1,0,1,1,8,160,0,2.4762,1
0,1,0,0,0,0,0,1,0,0,0,1,0,22,8,0,2.066675,1
1,0,1,1,0,0,0,0,0,1,1,1,0,22,8,2,1.2444,1
1,0,1,0,0,1,0,0,1,1,0,1,1,22,320,0,1.2444,1
1,0,0,0,0,0,0,1,0,1,0,0,1,44,8,1,1.2444,1
0,1,0,0,0,0,0,1,0,1,0,1,0,48,8,0,1.2444,1
1,0,0,0,0,0,0,1,0,1,0,0,1,22,8,0,1.2444,1
1,1,0,0,0,0,0,1,0,0,0,1,0,44,8,1,1.2444,1
0,1,0,0,1,0,0,0,0,0,0,0,0,44,8,2,1.2444,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.6778,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,2.6778,1
1,0,1,0,0,1,0,0,1,1,0,1,1,8,160,0,2.4741,1
1,0,0,0,0,0,0,1,0,1,0,0,1,22,8,1,1.4667,1
1,0,1,1,0,1,0,0,1,1,0,1,0,8,8,0,2.4815,1
0,0,1,0,0,1,0,0,1,1,0,1,1,8,8,0,1.6889,1
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,2.2778,1
1,1,1,0,0,1,0,0,1,1,0,1,0,8,320,0,2.2778,1
1,0,1,0,0,1,0,0,1,1,0,1,1,8,8,0,2.2778,1
1,1,1,0,0,1,0,0,1,1,0,1,0,8,8,0,2.0667,1
