iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.5889,1
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,2.320367,1
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,2.320367,1
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,2.35,1
0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,2.34556,1
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,90,1.5889,1
0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,90,1.5889,1
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,90,1.79445,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,2.1111,1
1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,2.1111,1
0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,90,1.35,1
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,90,1.5111,1
0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,90,1.5111,1
0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,90,1.5111,1
0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,90,1.5111,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,1.8722,1
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,1.8722,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.8722,1
