encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,1,0,1,0,2.159283,1
0,0,0,1,0,0,0,1,1,0,0,2.219073,1
0,1,0,0,0,0,1,0,0,1,0,2.269156,1
0,0,0,1,0,0,0,1,1,1,0,2.138908,1
0,1,0,0,0,1,0,0,0,0,0,2.422237,1
1,0,0,0,1,0,0,0,1,0,0,2.263502,1
0,0,0,0,1,0,0,1,1,0,1,1.626689,1
0,1,0,1,0,0,0,0,0,0,0,0.977822,0
0,1,0,1,0,0,0,1,0,1,0,0.977822,0
0,0,0,1,0,0,0,0,0,0,0,0.977822,0
0,1,0,0,1,0,0,1,1,0,1,1.7852,1
0,1,0,0,1,0,0,1,1,1,0,2.451867,1
0,0,0,0,0,1,0,0,0,0,0,2.288896,1
0,1,0,1,0,0,0,1,1,1,0,1.622239,1
1,0,0,0,1,0,0,0,1,0,1,1.844461,1
0,1,0,0,1,0,0,0,1,0,1,2.183344,1
0,0,0,0,1,0,0,0,1,0,1,1.200044,0
0,0,0,0,0,1,0,0,1,0,0,2.037056,1
1,1,0,0,0,0,1,0,0,0,0,1.977772,1
0,0,0,0,0,1,0,0,0,1,0,1.444467,0
0,0,0,0,0,1,0,0,1,1,0,1.444467,1
1,1,0,0,0,1,0,0,0,0,0,2.244444,1
1,0,0,0,0,0,1,0,0,1,0,1.777789,1
1,1,0,0,0,1,0,1,0,0,0,1.8667,1
0,0,0,0,1,0,0,0,1,0,0,1.8667,1
