auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,0,1,0,0,0,0,0,0,0,0,1.848468,1
1,1,1,1,1,0,0,1,0,1,1,0,1.623807,1
1,1,0,1,1,0,0,0,0,1,1,0,1.623807,1
1,0,0,1,1,0,0,0,0,0,0,0,0.830286,0
1,0,1,0,0,0,1,1,0,0,1,1,1.763109,1
1,1,1,1,0,0,0,1,0,1,1,1,1.714716,1
1,1,1,1,1,0,0,0,0,0,1,0,1.38664,0
1,1,1,1,1,0,0,1,0,0,1,0,1.559568,1
1,1,1,1,1,0,1,1,0,1,1,0,0.781818,0
1,1,1,0,1,0,0,1,0,1,1,0,1.672702,1
0,0,1,0,1,0,0,0,0,0,0,1,0.941436,0
0,0,1,1,1,0,0,1,0,0,0,0,0.941436,0
0,0,1,0,1,0,0,0,0,0,0,0,0.941436,0
0,1,0,1,0,0,0,0,0,0,0,0,0.941436,0
0,0,0,1,1,0,0,0,0,0,0,0,0.941436,0
0,0,0,0,0,0,0,0,0,0,0,0,0.941436,0
1,0,1,0,1,0,0,0,0,0,0,0,1.637368,1
1,1,1,1,1,0,1,0,0,0,0,0,0.941436,0
1,0,0,0,0,0,0,0,0,0,0,0,0.941436,0
1,0,0,1,0,0,0,0,0,0,0,1,1.794609,1
0,0,0,1,0,0,0,0,0,0,0,1,1.254545,0
1,0,1,1,0,0,0,0,0,0,0,0,1.76665,1
1,0,0,1,0,0,0,0,0,1,0,0,1.254545,0
0,0,1,1,0,0,0,0,0,0,0,0,1.254545,0
0,0,0,1,0,0,0,0,0,0,0,0,1.254545,0
0,0,0,1,0,0,0,1,0,1,0,0,1.254545,0
0,0,1,1,0,0,0,0,0,1,0,0,1.254545,0
0,0,0,1,0,0,0,0,0,1,1,0,0.945455,0
0,0,1,0,0,0,0,0,0,0,1,0,0.945455,0
0,0,0,0,0,0,0,0,0,0,1,0,0.945455,0
0,0,0,0,0,0,0,0,0,0,1,1,0.945455,0
0,0,1,1,0,0,0,0,0,0,1,0,0.945455,0
0,0,0,0,1,0,0,0,0,0,1,1,0.945455,0
0,0,1,1,0,1,0,0,0,0,1,0,1.486858,1
0,0,0,0,0,1,0,0,0,1,0,0,1.373732,0
0,0,0,0,0,1,0,0,0,1,1,0,1.486858,1
0,0,0,1,0,1,0,0,0,0,1,0,1.486858,1
0,0,0,0,0,1,0,0,0,0,1,1,1.484832,1
0,0,0,0,0,1,0,1,0,0,1,0,1.484832,1
0,0,0,0,0,1,0,0,0,0,1,0,1.484832,0
1,0,0,0,1,0,0,0,0,0,1,0,1.258564,0
1,0,0,0,0,0,0,0,0,0,1,0,1.258564,0
0,0,1,1,1,1,0,0,0,0,1,0,1.484832,1
0,1,0,0,0,1,0,0,0,1,0,0,1.438373,0
0,1,1,1,1,1,0,1,0,0,1,0,1.438373,0
1,1,1,1,1,0,0,0,0,0,0,0,1.151482,0
1,1,1,1,1,0,0,0,0,1,1,0,1.379759,0
1,1,1,1,1,0,0,0,0,0,0,1,1.151482,0
1,1,0,1,1,0,0,1,0,0,1,0,1.379759,0
1,1,0,1,0,0,0,0,0,1,0,0,1.379759,0
1,0,0,1,0,0,1,1,0,0,1,1,1.642391,1
1,0,1,0,1,0,1,1,0,0,0,0,1.642391,1
1,0,0,1,1,0,1,0,0,0,0,0,1.642391,1
1,0,0,0,1,0,0,0,0,1,0,0,1.642391,1
1,0,0,1,0,1,0,0,0,0,1,0,1.424209,0
1,0,0,0,0,1,0,0,0,0,0,0,1.424209,0
1,0,1,0,0,1,1,1,0,0,1,0,1.424209,0
1,0,0,0,0,1,0,0,0,0,1,0,1.424209,0
1,0,0,1,0,0,0,0,0,0,1,0,1.424209,0
1,0,0,0,0,0,0,0,0,1,0,0,1.424209,0
1,0,1,0,0,0,0,0,0,0,0,0,1.424209,0
