NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,1,1,0,0,1,0,1,0,8,320,0,2.813888,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,2.817278,1
1,0,1,1,0,1,1,0,0,1,0,1,0,8,320,0,1.3111,0
1,1,1,0,0,1,0,0,1,1,0,1,0,8,160,0,2.409529,1
1,1,1,0,0,1,1,0,0,1,0,1,0,22,8,0,1.3111,1
0,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,1.3111,1
1,0,1,1,1,0,0,0,0,1,0,1,0,8,8,2,1.3111,1
0,1,1,0,0,1,0,0,1,0,0,1,0,8,160,0,1.3111,1
1,0,0,0,0,0,0,1,0,0,0,0,1,8,8,0,1.63335,1
1,0,1,0,0,1,0,0,1,0,0,1,1,8,160,0,1.3111,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,0,2.60555,1
0,0,1,0,0,0,0,0,1,1,0,1,1,8,8,1,1.7778,1
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,1.3556,1
1,1,1,0,0,1,0,0,1,1,0,1,0,8,320,0,1.6,1
1,0,1,1,1,1,0,0,0,0,0,1,0,8,160,0,2.0111,1
1,1,1,0,1,0,0,0,0,1,0,1,0,8,8,2,2.2333,1
1,0,1,1,0,1,0,0,1,1,0,1,0,8,8,0,2.2333,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.0444,1
1,1,1,0,0,1,0,1,0,1,0,1,0,8,8,0,2.0444,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,2,2.0444,1
0,0,1,1,0,1,1,0,0,1,0,1,0,8,8,0,2.0444,1
