encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,0,0,1,0,0,1,0,2.51856,1
0,1,1,0,0,0,0,1,0,0,0,2.146988,1
1,0,0,0,0,0,1,1,0,0,0,2.024736,1
1,1,0,0,0,0,1,1,0,1,0,0.959618,0
1,1,0,0,1,0,0,0,1,1,1,0.959618,0
0,1,1,0,0,0,0,1,1,1,0,0.959618,0
1,1,0,0,0,0,1,1,1,0,0,0.959618,0
0,0,0,0,0,0,1,1,0,1,0,0.959618,0
0,0,0,0,0,0,1,1,1,0,0,0.959618,0
0,0,0,0,1,0,0,1,1,0,1,0.967127,0
1,0,0,0,1,0,0,0,1,0,1,2.326821,1
0,0,0,0,1,0,0,0,1,0,1,2.40781,1
0,1,0,0,1,0,0,1,1,1,1,1.862352,1
0,1,0,0,1,0,0,1,1,0,1,2.046956,1
1,1,0,0,0,1,0,1,0,0,0,1.176745,0
0,0,0,0,0,1,0,0,0,1,0,2.008827,1
0,0,0,0,1,0,0,0,0,1,0,2.334764,1
1,0,1,0,0,0,0,0,0,1,0,1.913285,1
1,1,0,0,1,0,0,0,0,1,0,2.085836,1
0,1,0,0,1,0,0,0,1,0,1,2.143425,1
0,1,0,0,1,0,0,0,0,0,1,1.827009,1
1,1,0,0,1,0,0,0,0,0,0,1.904018,1
0,0,0,0,0,1,0,0,0,0,0,1.862368,1
0,1,0,0,1,0,0,0,0,0,0,1.785359,1
0,0,0,0,1,0,0,0,1,0,0,1.575791,1
1,1,0,1,0,0,0,0,0,0,0,1.785359,1
1,1,0,0,1,0,0,0,0,0,1,1.890118,1
0,0,0,0,0,1,0,0,1,0,0,1.785309,1
