encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,1,1,1,0,2.76502,1
0,1,1,0,0,0,0,1,0,0,0,2.089315,1
1,0,0,0,0,0,1,1,0,0,0,2.304045,1
0,1,0,0,1,0,0,1,1,1,1,2.437861,1
0,0,0,0,1,0,0,0,0,0,0,1.4741,1
0,0,0,1,0,0,0,1,1,1,0,2.232524,1
0,0,0,0,1,0,0,1,1,0,1,1.970383,1
0,0,0,1,0,0,0,0,0,1,0,1.077767,0
0,0,0,0,1,0,0,1,0,0,0,1.077767,0
1,0,0,0,1,0,0,1,1,0,0,1.077767,0
1,0,0,0,1,0,0,0,1,0,0,2.43729,1
0,1,0,0,1,0,0,1,1,0,1,1.971107,1
0,1,0,1,0,0,0,1,1,1,0,2.033325,1
0,0,0,0,0,1,0,0,1,0,0,2.181483,1
0,1,0,0,1,0,0,0,1,0,1,2.657773,1
0,0,0,1,0,0,0,1,1,0,0,1.961083,1
0,1,0,0,1,0,0,0,0,0,0,2.0037,1
1,0,0,0,1,0,0,0,1,0,1,1.974067,1
1,1,0,0,0,1,0,0,0,0,0,1.633333,1
0,0,0,0,1,0,0,0,1,0,0,1.894433,1
0,1,0,0,0,1,0,0,0,0,0,2.0722,1
0,0,0,0,0,1,0,0,0,0,0,1.894433,1
0,0,0,0,1,0,0,0,1,0,1,1.927733,1
