auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,1,0,0,1,0,1,0,0,0,0,1.575,1
1,0,0,1,1,1,1,1,0,1,1,0,1.375,0
1,1,0,1,0,0,1,0,0,0,1,0,2.125,1
1,1,0,0,0,0,0,1,0,1,1,1,1.875,1
1,1,0,0,0,0,0,0,0,1,0,0,1.666667,1
1,0,1,1,1,0,1,1,0,1,1,0,1.5625,1
1,1,1,0,0,0,1,1,0,1,1,1,1.9,1
1,1,0,0,0,0,0,1,0,1,0,0,1.90625,1
1,0,1,0,0,0,1,1,0,0,1,1,2.0,1
1,1,1,1,1,0,1,1,0,1,1,0,1.5,1
0,0,1,1,0,0,0,1,0,1,0,1,0.875,0
0,0,1,1,0,0,0,1,0,1,0,0,0.875,0
1,0,1,0,0,0,0,1,0,1,0,0,0.875,0
1,0,0,0,0,0,0,1,0,1,0,0,1.833333,1
0,0,0,0,0,0,0,1,0,1,0,0,1.916667,1
1,0,0,0,0,0,0,1,0,0,0,0,1.4375,1
0,0,0,0,0,0,1,1,1,0,0,0,0.875,0
1,0,0,0,0,0,0,1,1,0,0,0,0.875,0
1,1,1,0,0,0,1,1,0,0,1,1,1.875,1
1,1,0,0,0,0,1,0,0,1,1,0,1.875,1
1,1,0,0,0,0,0,0,0,0,1,0,1.875,1
1,1,1,1,1,0,1,1,0,1,0,0,1.75,1
0,1,1,0,0,1,1,1,0,1,1,1,1.125,0
1,1,1,1,1,1,0,1,0,0,0,0,1.125,0
0,1,1,0,0,1,1,1,1,0,0,0,1.125,0
1,0,1,1,1,1,1,0,0,1,0,0,1.125,0
1,0,1,1,1,1,1,1,0,1,0,0,1.125,0
1,0,0,1,1,1,1,1,0,0,0,0,1.125,0
1,0,1,1,1,1,0,0,0,0,0,0,1.125,0
0,0,0,0,0,0,1,0,0,0,1,1,1.375,0
0,0,0,0,0,0,1,1,0,0,1,1,1.375,0
0,0,0,0,0,0,0,1,0,1,1,0,1.375,0
0,0,0,0,0,0,1,1,0,0,0,1,1.375,1
0,0,0,0,0,0,1,1,0,0,0,0,1.375,1
0,0,0,1,0,0,1,1,0,1,1,0,1.375,1
0,0,0,0,0,1,0,1,0,1,0,0,1.375,1
