encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,1,0,0,0,0,0,0,1,0,2.3875,1
1,1,0,1,0,0,0,0,0,0,0,2.4375,1
1,0,1,0,0,0,0,0,1,0,0,1.78125,1
0,0,0,0,1,0,0,0,0,1,0,2.204545,1
0,0,0,0,1,0,0,0,0,1,1,0.5,1
1,1,0,0,0,0,1,1,0,0,0,0.5,0
0,0,0,0,0,1,0,0,0,0,0,2.234375,1
1,1,0,0,0,0,1,0,0,0,0,2.025,1
0,0,0,1,0,0,0,0,0,1,0,0.5,1
0,0,0,0,1,0,0,0,0,0,0,1.291667,1
0,0,0,1,0,0,0,1,1,1,0,1.6875,1
0,1,0,0,1,0,0,1,1,1,0,2.15,1
0,0,0,0,0,1,0,0,1,1,0,1.5,1
0,1,0,0,1,0,0,0,0,0,0,1.125,1
0,1,0,1,0,0,0,1,0,0,0,1.875,1
0,1,0,0,0,1,0,0,0,0,0,2.0,1
0,0,0,0,1,0,0,1,0,0,1,1.708333,1
1,0,0,0,1,0,0,0,1,0,0,1.625,1
1,1,0,0,1,0,0,0,0,0,0,1.125,1
0,0,0,0,1,0,0,0,1,0,0,1.5,1
1,1,0,0,0,1,0,0,0,0,0,1.5,1
