encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,1,0,0,1,0,0,1,1,0,1,10.43
0,1,0,0,0,0,1,0,0,1,0,10.17
1,1,0,0,1,0,0,0,0,0,0,10.28
0,0,0,0,1,0,0,0,0,1,0,10.26
1,0,0,0,0,0,1,0,0,1,0,10.33
1,0,1,0,0,0,0,0,0,1,0,10.14
0,0,0,0,1,0,0,0,0,0,0,10.74
1,1,0,1,0,0,0,0,0,0,0,10.03
0,0,0,0,0,1,0,0,1,0,0,9.94
1,1,0,0,0,0,1,0,0,0,0,10.35
1,0,0,0,1,0,0,1,1,0,1,15.36
0,1,0,0,1,0,0,1,1,1,1,10.28
0,0,0,0,1,0,0,1,1,0,1,10.52
1,0,0,0,0,0,1,0,1,0,0,10.18
0,1,0,0,0,1,0,0,1,0,0,15.68
0,0,0,0,1,0,0,0,1,0,1,10.31
0,1,0,0,1,0,0,0,1,0,1,10.17
1,1,0,0,1,0,0,0,0,1,0,10.13
0,1,0,0,1,0,0,0,1,0,0,25.1
0,0,0,0,0,0,1,0,1,0,0,10.16
0,1,1,0,0,1,1,1,0,0,1,314.98466769867935
0,0,1,0,0,0,1,1,0,1,1,314.98365880893095
1,1,0,0,1,1,0,1,0,0,0,314.98152381151084
0,1,1,1,0,1,0,1,1,0,0,314.98555569374236
1,1,0,1,1,0,1,1,0,0,1,314.9866328574066
1,0,0,1,1,0,1,0,0,1,1,314.98783852531324
0,0,1,0,0,1,0,0,0,0,0,314.9837870377278
1,1,1,0,1,1,0,0,0,0,0,314.98555858420247
0,1,1,1,1,0,1,0,0,0,0,314.98404361378266
1,1,1,0,1,1,0,0,0,1,0,314.9862220357655
1,1,0,1,1,0,0,0,1,0,0,314.9882398140659
1,1,0,0,1,1,1,0,0,1,0,314.98193475441605
1,1,0,1,0,0,0,0,1,0,1,314.9835890218551
0,1,0,0,1,0,0,0,0,0,1,10.7
0,0,0,0,1,0,1,0,0,0,0,314.9818134483787
0,0,0,0,0,0,1,0,1,1,0,229.99
1,0,0,1,1,0,0,0,1,0,0,314.9811292961128
1,1,0,0,0,0,1,0,0,0,1,314.98237375210795
1,1,0,0,1,0,0,1,1,0,1,164.98
0,1,0,0,0,0,1,1,0,0,0,28.66
0,1,0,0,1,0,1,1,1,0,1,314.9886244258112
1,1,0,0,0,0,0,0,0,1,0,314.98472456475224
0,0,1,0,0,0,0,0,0,0,0,25.23
0,0,0,1,0,0,0,0,1,0,0,24.34
0,0,0,0,1,1,0,0,1,0,0,314.98484754649417
1,0,0,0,1,0,1,0,1,0,0,314.98356907677896
1,0,1,0,0,0,1,0,1,0,0,314.984235619661
0,0,0,0,0,1,0,0,0,1,1,314.98211223597343
1,0,1,0,1,0,1,0,1,0,0,314.98116515763843
0,1,0,1,0,0,1,0,0,0,1,314.9846034105685
1,0,1,0,0,0,0,0,0,0,0,27.65
1,1,0,0,0,0,0,0,1,1,0,314.98172421729214
1,1,0,0,1,0,1,0,1,0,1,314.9825270940471
0,1,0,0,0,0,0,1,0,0,0,314.98155663021384
1,1,0,0,1,0,0,0,0,0,1,10.46
0,1,0,1,0,0,0,0,0,0,1,314.98855826279373
1,0,0,0,1,0,1,1,1,0,0,314.9810048775057
0,0,0,0,0,1,0,0,1,0,1,314.98197782164743
1,0,0,0,0,0,1,0,0,0,0,263.52
0,1,0,1,0,0,0,0,0,0,0,24.81
1,0,0,0,1,1,0,0,1,0,0,314.9858561277764
0,0,0,0,0,0,0,1,0,1,0,314.9852813148907
0,0,0,0,0,0,0,0,1,0,0,314.9868681327596
0,0,0,0,0,0,0,0,1,1,0,314.9882382804182
1,0,0,1,0,0,1,0,1,0,0,314.98261524425334
0,0,0,0,0,0,0,0,0,1,0,314.98899232487776
1,1,0,1,0,1,0,0,0,0,0,314.9858594954204
1,0,0,0,1,0,0,0,0,0,0,14.66
1,0,0,0,1,0,0,0,0,1,0,14.44
1,0,0,0,1,0,0,1,0,1,0,314.44
0,1,1,0,0,1,0,1,1,0,0,314.9841711835698
1,0,1,0,0,0,0,0,0,0,1,314.98443349682293
1,1,0,0,1,0,0,1,0,1,0,13.76
1,1,0,0,1,0,0,0,0,1,1,29.03
1,1,0,0,1,0,1,0,0,1,0,314.9852207453211
1,1,0,0,0,0,0,0,0,0,1,314.98146124498186
0,0,1,0,0,1,0,0,1,0,0,314.9835308303309
0,0,0,0,0,1,0,0,0,0,0,10.19
0,0,0,0,0,0,1,0,0,0,0,313.74
0,0,0,0,0,1,1,0,1,0,0,314.98602699320526
1,1,0,0,0,0,1,0,1,1,0,13.59
1,1,0,0,1,0,0,0,1,0,1,10.73
0,1,0,0,1,0,1,0,0,1,0,314.9849909182547
1,0,0,0,0,1,0,0,0,1,0,13.54
1,1,0,0,0,1,1,0,0,1,0,314.98680478297916
1,0,0,0,0,0,1,0,1,1,0,14.45
1,0,1,0,0,0,1,0,0,1,0,314.9867505392228
1,1,0,1,0,0,0,0,0,1,0,14.7
0,0,0,0,1,0,1,0,1,0,1,314.98513247942356
0,1,0,0,1,0,0,0,0,0,0,10.5
