NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,1.1
1,0,1,1,0,1,0,0,0,1,1,1,0,48,320,0,5.01
1,0,1,0,0,0,0,0,0,1,1,1,1,48,8,2,4.06
1,0,1,1,0,1,1,0,0,1,0,1,0,44,320,0,2.05
0,0,0,0,0,0,0,0,1,0,0,1,1,48,8,1,3.61
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,2,0.8
1,0,1,0,0,1,0,1,0,0,0,1,1,22,160,0,3.57
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,1.46
1,0,0,0,1,1,0,0,0,1,0,1,1,44,160,0,5.92
0,1,0,0,0,0,0,1,0,0,0,1,0,22,8,1,2.74
0,0,1,1,1,0,0,0,0,0,0,1,0,22,8,0,9.62384357606618
1,1,1,1,0,0,0,0,1,0,0,1,0,44,320,2,9.625516074912378
1,0,1,0,0,1,0,1,1,1,0,1,0,22,160,1,9.62201723004246
1,0,1,0,1,0,1,1,1,0,0,0,1,44,160,1,9.625576543400514
1,1,1,1,0,0,1,0,0,1,0,1,0,44,160,1,9.62774811235364
0,1,1,1,0,1,1,1,1,0,0,1,1,8,320,1,9.622691223456592
1,1,0,1,0,1,1,1,1,0,0,1,0,8,160,2,9.622932709537537
0,0,1,1,1,1,0,0,0,0,1,0,1,48,8,2,9.627161046579015
0,1,1,1,1,0,0,0,0,0,1,1,1,48,160,1,9.624152729766802
1,0,1,0,1,0,1,0,1,0,0,1,1,44,8,1,9.625832180913363
1,1,1,0,1,0,1,0,1,0,0,1,1,22,320,0,9.626381419980106
0,1,1,0,0,1,1,0,1,1,1,1,1,48,160,1,9.626646421738888
0,1,1,0,0,1,0,0,0,1,0,1,0,22,8,1,9.62199330850827
0,0,1,0,1,1,1,1,1,0,1,1,1,48,160,1,9.626530894514506
0,0,1,0,0,0,0,0,0,0,0,0,1,8,8,1,9.62493347804704
1,1,1,1,0,0,1,0,0,0,1,0,0,44,160,0,9.62705219086496
0,1,0,1,0,0,0,1,0,1,0,0,0,8,320,2,9.622875892543744
1,1,1,1,1,0,1,0,1,1,0,0,0,44,160,2,9.628194057661709
0,1,1,0,1,1,0,0,0,0,1,0,0,48,160,2,9.623394895741448
1,1,1,0,0,0,0,1,0,1,0,0,1,22,320,1,9.624231856116484
