encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,2.75556,1
1,1,0,0,1,0,0,0,0,1,0,2.770367,1
0,0,0,0,1,0,0,0,0,0,0,2.770367,1
0,0,0,0,1,0,0,0,0,0,1,2.133333,1
0,0,0,1,0,0,0,1,1,0,0,2.118533,1
0,0,0,0,0,1,0,0,1,1,0,2.770367,1
0,1,0,0,1,0,0,1,1,1,1,2.133333,1
0,0,0,0,1,0,0,0,0,1,1,2.770367,1
0,1,0,0,1,0,0,0,0,1,0,1.511067,1
0,0,0,0,1,0,0,1,1,1,1,1.511067,1
0,1,0,0,1,0,0,0,0,0,0,2.044433,1
0,1,0,0,1,0,0,1,1,1,0,2.044433,1
0,0,0,0,0,1,0,1,1,1,0,2.044433,1
0,0,0,0,0,1,0,0,0,0,0,2.044433,1
