encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,1,0,0,0,0,1,1,1,0,0.948133,1
1,1,0,0,0,1,0,0,0,0,0,2.290733,1
1,0,0,1,0,0,0,1,0,1,0,2.233327,1
1,0,0,0,1,0,0,0,1,0,0,1.784933,1
0,1,0,0,1,0,0,0,1,0,1,2.478208,1
0,1,0,1,0,0,0,1,0,0,0,2.365074,1
0,1,0,0,1,0,0,1,1,0,1,2.258564,1
0,0,0,1,0,0,0,1,1,0,0,2.002233,1
0,1,0,1,0,0,0,1,1,1,0,2.217688,1
1,1,0,0,0,1,0,0,1,0,0,0.766667,1
1,0,0,0,1,0,0,0,1,0,1,2.067467,1
1,1,0,0,1,0,0,0,0,0,1,1.9148,1
0,1,0,0,1,0,0,0,0,0,1,1.14445,1
0,0,0,0,0,1,0,1,0,0,0,1.14445,1
0,1,0,0,1,0,0,1,1,1,0,1.7426,1
0,0,0,0,0,1,0,1,1,1,0,1.488883,1
0,0,0,1,0,0,0,1,1,1,0,1.161133,1
0,1,0,0,0,1,0,0,0,0,0,1.783333,1
0,0,0,0,1,0,0,1,1,0,1,1.8222,1
1,1,0,0,1,0,0,0,0,0,0,1.966667,1
