iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,90,1.142857,0
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,2.471429,1
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,1.142857,0
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,90,2.303571,1
0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,90,1.142857,0
0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,90,1.142857,0
0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,10,1.095238,0
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,1.142857,0
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,10,1.142857,1
0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,10,1.142857,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,2.228571,1
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,1.142857,1
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.142857,0
0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,1.857143,1
1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,1.428571,1
1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,1.142857,0
0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,90,2.142857,1
1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,90,1.785714,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0.714286,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,10,1.714286,1
1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,10,0.714286,0
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,1.928571,1
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,1.142857,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,2.047619,1
0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,2.047619,1
1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,90,1.928571,1
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,1.857143,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10,1.428571,1
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,90,1.428571,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,1.428571,1
