encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,1,0,0,0,1,0,0,1.488867,1
0,0,0,0,1,0,0,0,1,0,0,2.7778,1
1,0,0,1,0,0,0,0,1,1,0,2.459267,1
0,0,0,0,1,0,0,0,0,1,0,2.7778,1
1,0,0,1,0,0,0,1,0,1,0,2.459267,1
0,0,0,0,0,1,0,1,0,1,0,2.7778,1
0,1,0,0,1,0,0,0,0,1,0,1.488867,1
1,0,0,1,0,0,0,0,1,0,0,1.488867,1
1,1,0,0,1,0,0,0,1,1,1,1.488867,1
0,1,0,0,0,0,1,0,1,1,0,1.488867,1
0,0,0,0,1,0,0,0,0,0,1,1.7556,1
1,0,0,0,1,0,0,0,1,0,1,1.7556,1
1,0,1,0,0,0,0,0,0,1,0,1.7556,1
0,0,0,0,1,0,0,0,1,0,1,2.433367,1
0,1,0,0,1,0,0,0,1,0,1,2.111133,1
