encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,2.326667,1
1,1,1,0,0,0,0,0,0,1,0,2.1,1
0,1,0,0,0,1,0,0,1,0,0,0.3,0
1,0,0,0,1,0,0,0,1,0,0,2.361538,1
0,0,0,0,1,0,0,0,0,0,0,1.2,1
0,0,0,0,1,0,0,0,0,1,1,0.3,1
0,0,0,0,1,0,0,0,1,0,0,1.52,1
0,0,1,0,0,0,0,0,1,0,0,0.3,1
0,0,1,0,0,0,0,1,0,1,0,0.3,1
1,1,0,0,0,1,0,0,1,0,0,0.3,1
0,1,0,0,1,0,0,0,1,0,1,2.3625,1
0,0,0,0,1,0,0,0,1,0,1,2.02,1
1,0,0,0,1,0,0,0,1,0,1,2.15,1
1,1,0,0,1,0,0,0,0,0,0,1.94,1
0,1,0,0,1,0,0,1,1,1,0,2.3,1
1,0,0,0,0,0,1,0,1,0,0,2.125,1
0,0,0,0,0,0,1,0,1,0,0,1.975,1
1,0,0,1,0,0,0,0,1,1,0,1.7,1
1,0,1,0,0,0,0,0,0,1,0,1.966667,1
0,1,0,0,1,0,0,0,0,0,0,1.75,1
0,0,0,0,0,1,0,0,1,0,0,1.7,1
