iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,2.416682,1
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,90,0.9167,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,2.578725,1
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,10,0.9167,0
1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,90,0.9167,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10,1.872217,1
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,10,1.062967,0
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10,1.062967,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,0.9167,0
0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,90,0.9167,0
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,10,1.725,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,10,1.28055,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,10,1.7111,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,90,2.2278,1
0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,90,1.990767,1
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,90,1.48335,1
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,90,2.30502,1
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,90,2.30502,1
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10,1.776867,1
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.83615,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.4167,1
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,10,1.4972,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10,1.4972,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,1.97225,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.7556,1
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,90,1.7556,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.8139,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.8139,1
