iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,90,1.181818,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,2.540404,1
1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,90,2.293706,1
0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,10,0.363636,0
0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,90,1.363636,1
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,90,0.363636,0
0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,90,1.954545,1
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,90,1.045455,0
0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,10,0.363636,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,0.909091,0
1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,1.363636,1
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,90,0.863636,0
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,90,1.136364,1
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,90,0.636364,0
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10,1.363636,1
1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,2.212121,1
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,90,1.227273,1
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,10,1.977273,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,90,2.242424,1
0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.848485,1
0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,90,2.090909,1
1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.772727,1
0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,90,1.090909,0
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,1.090909,1
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,10,1.848485,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,90,0.909091,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,0.909091,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10,0.909091,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,90,2.090909,1
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,90,1.954545,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,90,1.818182,1
