encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,2.517143,1
1,1,0,0,1,0,0,0,0,0,0,2.273029,1
1,1,0,0,0,1,0,0,0,0,0,1.812686,1
0,1,0,0,1,0,0,1,1,1,1,1.787324,1
0,0,0,0,1,0,0,0,1,0,1,1.63335,1
0,0,0,0,1,0,0,1,1,0,1,1.401593,1
1,1,0,0,1,0,0,0,1,0,1,0.841314,1
0,0,0,0,1,0,0,0,0,0,0,1.358736,1
0,1,0,1,0,0,0,1,0,0,0,2.279371,1
0,1,0,0,1,0,0,1,1,1,0,2.414298,1
0,0,0,0,1,0,0,0,1,0,0,1.523793,1
0,0,0,0,0,1,0,0,0,0,0,2.132271,1
0,1,1,0,0,0,0,1,0,0,0,1.996814,1
0,0,0,0,1,0,0,1,0,0,1,1.996814,1
1,1,0,0,1,0,0,0,0,1,0,1.753957,1
0,1,0,0,1,0,0,1,1,0,1,1.753957,1
0,0,0,0,1,0,0,0,0,1,1,1.247586,1
0,1,0,0,1,0,0,0,0,0,1,1.6222,1
0,0,0,0,0,1,0,0,0,1,0,1.842857,1
1,1,0,0,1,0,0,0,0,0,1,1.809557,1
