encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,1,0,0,0,1,0,0,0,0,0,3.78
0,0,0,0,0,1,0,0,0,0,0,3.81
0,0,0,0,0,1,0,0,1,1,0,3.82
1,0,0,0,1,0,0,0,1,0,0,3.74
0,1,0,0,1,0,0,1,1,1,1,3.87
0,0,0,0,0,1,0,0,1,0,0,3.66
0,0,0,0,1,0,0,0,1,0,1,3.86
0,0,0,0,1,0,0,0,0,1,1,3.82
0,0,0,0,0,1,0,0,0,1,0,3.79
1,1,0,0,1,0,0,0,0,0,0,3.82
0,0,0,0,1,0,0,0,0,0,0,3.82
1,1,0,0,0,1,0,1,0,0,0,3.45
1,1,0,0,1,0,0,0,0,0,1,3.95
0,1,1,0,0,0,0,1,0,0,0,3.69
0,1,0,0,1,0,0,1,1,0,1,3.82
0,0,0,0,1,0,0,0,1,0,0,3.91
1,0,1,0,0,0,0,0,0,1,0,3.77
0,1,0,0,1,0,0,0,1,0,1,3.78
1,0,0,0,1,0,0,0,1,0,1,3.76
0,0,0,0,0,1,0,1,1,1,0,3.81
0,0,0,0,0,1,0,0,1,1,0,3.82
0,0,0,0,0,1,0,1,1,1,0,3.81
0,1,0,0,1,0,0,0,1,0,1,3.78
1,0,1,0,0,0,0,0,0,1,0,3.77
0,0,0,0,0,1,0,0,0,0,0,3.81
0,0,0,0,1,0,0,0,1,0,1,3.86
1,0,0,0,1,0,0,0,1,0,0,3.74
0,0,0,0,0,1,0,0,1,0,0,3.66
1,1,0,0,0,1,0,0,0,0,0,3.71
0,0,0,0,1,0,0,0,1,0,0,3.91
1,0,0,0,0,1,1,0,0,0,0,87.20648607796552
0,0,0,0,0,0,0,0,1,0,1,87.20626210354325
0,0,0,0,1,0,0,1,1,1,0,7.15
0,1,1,0,0,0,0,1,0,0,1,87.20817127989962
1,1,0,0,0,0,0,1,0,0,0,87.20426663740682
0,1,1,0,1,0,0,0,0,0,0,87.20867078319709
1,0,0,0,1,0,0,0,0,1,0,7.1
0,1,0,0,0,1,0,0,1,0,0,5.13
0,1,0,0,1,1,0,0,0,1,0,87.20540478838114
0,0,0,0,0,1,0,1,0,0,1,87.20199329929777
0,0,0,0,0,1,1,0,0,1,0,87.20673282186864
1,0,0,0,0,0,0,0,1,0,0,87.20572864164576
1,1,0,0,1,0,0,0,1,0,1,3.92
1,0,0,0,0,1,0,0,0,0,0,7.12
0,0,0,1,0,1,0,0,1,0,0,87.20524311864611
0,0,0,0,0,1,0,0,1,0,1,87.20405079336318
0,0,1,0,1,0,0,0,0,0,0,87.20401226638812
0,0,0,0,0,1,0,1,0,0,0,3.91
1,1,0,0,0,0,0,0,0,0,0,87.20560707758327
0,0,0,0,0,1,1,0,1,0,0,87.20642349695308
1,1,0,0,0,1,0,1,1,1,0,8.31
0,0,1,0,0,1,0,0,1,0,0,87.20226936670228
1,1,0,0,0,1,0,1,0,1,0,7.17
1,1,1,0,0,1,0,1,0,0,0,87.20838721059187
0,1,1,0,0,1,0,1,0,0,1,87.2050038571887
0,1,1,0,0,1,0,0,0,0,0,87.20675176282573
1,0,0,1,1,1,0,1,1,1,0,87.208193116381
0,0,0,0,1,1,0,0,0,0,0,87.20396041820251
1,1,0,0,1,1,0,1,0,0,0,87.20726249005973
1,0,0,0,1,1,0,0,1,0,0,87.20126970635077
1,0,0,1,0,1,0,1,1,0,0,87.20719318680577
0,0,0,0,0,1,0,1,1,1,1,87.20752537119911
0,1,0,0,0,1,0,0,1,1,0,7.54
0,1,0,0,0,0,0,0,0,0,0,87.203088021967
1,0,0,0,0,1,0,0,1,0,0,7.08
1,0,1,0,0,1,0,1,0,0,0,87.20626523867328
1,1,0,0,0,0,0,0,1,1,1,87.20371973802656
1,0,1,1,1,0,0,0,0,1,0,87.20260925323001
1,1,0,0,0,0,0,0,1,0,0,87.20502778793336
1,0,0,0,1,1,0,1,1,0,0,87.20546114345787
0,1,0,0,0,1,0,1,1,1,0,5.05
1,1,0,0,0,1,0,0,1,0,0,4.92
1,0,1,0,0,1,0,0,0,0,0,87.20497813902043
1,0,1,0,1,0,0,0,0,1,0,87.20689531048761
0,0,1,0,0,0,0,0,0,1,0,65.78
1,1,0,0,1,0,0,0,0,1,0,3.82
0,1,0,0,0,1,0,0,0,1,0,10.38
1,1,0,0,0,0,0,1,1,0,0,87.20116525784101
0,0,0,0,0,0,0,0,0,0,0,87.20372543416279
0,0,1,0,1,1,0,1,1,1,0,87.2063856572348
1,1,0,1,0,1,0,1,0,0,0,87.2074454150596
0,0,0,0,0,0,0,1,0,0,0,87.20521993141732
0,1,1,0,1,0,0,0,0,1,1,87.20716967362407
1,1,0,0,0,0,0,0,0,1,0,87.20824138188345
1,0,1,0,0,1,0,0,0,0,1,87.20495316324343
0,0,1,0,0,0,0,0,1,0,0,4.84
0,0,1,0,0,1,0,0,0,1,0,87.20508902712962
1,0,1,0,0,0,0,0,0,0,1,87.2083984255086
1,1,1,0,1,0,0,0,1,1,0,87.2010277846433
0,0,0,1,0,0,0,0,1,0,1,87.20221584413795
