OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,2.23332,1
1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,2.54556,1
0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1.9722,1
0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1.938867,1
1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,2.54556,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.938867,1
0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1.3222,1
1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1.3222,1
1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1.3222,1
1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1.3222,1
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2.483333,1
1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,2.2889,1
1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,2.2889,1
1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1.55,1
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.2,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.6222,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0278,1
1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2.0278,1
