NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,1.827775,1
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,2,2.6,1
0,0,0,1,0,0,0,0,1,0,0,0,0,22,8,0,1.0222,0
0,0,0,0,0,0,1,0,0,0,0,0,1,44,320,0,1.0222,0
1,0,1,0,0,1,0,0,0,1,1,1,1,22,8,0,1.0222,1
1,0,1,0,0,1,0,1,0,0,0,0,1,22,160,0,1.0222,0
0,0,0,1,0,0,0,1,0,1,0,0,0,22,8,2,1.47775,1
1,0,0,0,0,0,0,1,0,0,0,1,1,44,8,0,1.0222,1
0,0,0,0,0,0,0,1,0,1,0,0,1,22,8,2,1.0222,1
1,1,0,0,0,0,0,0,1,1,0,1,0,48,8,1,1.0222,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,2,2.566675,1
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,0,2.566675,1
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,0,2.566675,1
1,1,1,0,0,1,0,1,0,1,0,1,0,22,8,0,2.566675,1
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,0,1.3333,1
1,0,1,0,0,0,0,0,0,1,1,1,1,22,8,2,1.3333,1
0,0,0,1,0,0,1,0,0,1,0,1,0,22,8,0,1.3778,1
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,2,2.3778,1
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,2.3778,1
0,0,0,1,0,0,0,0,1,1,0,1,0,22,8,0,1.3778,1
0,0,0,1,1,0,0,0,0,0,0,0,0,8,8,2,2.2778,1
0,0,0,1,0,0,0,1,0,1,0,1,0,22,8,0,1.8667,1
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,1,2.0889,1
