encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,0,1,0,1,2.631853,1
0,1,0,0,1,0,0,1,1,0,1,2.218533,1
0,0,0,0,1,0,0,0,1,0,1,1.729617,1
0,0,0,0,1,0,0,0,0,1,0,2.522225,1
0,0,0,0,1,0,0,0,1,0,0,1.917443,1
0,1,0,0,1,0,0,1,1,1,0,2.53186,1
0,0,0,0,1,0,0,1,0,0,1,2.30891,1
1,0,0,0,1,0,0,0,1,0,1,2.25112,1
1,0,0,0,1,0,0,0,1,0,0,2.23334,1
0,0,0,1,0,0,0,1,1,1,0,1.0111,1
0,1,0,1,0,0,0,1,1,1,0,1.8111,1
0,1,0,0,1,0,0,0,0,0,0,2.025933,1
0,1,0,0,1,0,0,1,1,1,1,1.9037,1
0,0,0,0,1,0,0,0,0,0,0,1.1889,1
0,0,0,0,1,0,0,0,0,0,1,1.6889,1
1,1,0,0,1,0,0,0,0,0,1,1.53335,1
0,1,0,0,1,0,0,0,0,0,1,1.5556,1
1,1,0,0,1,0,0,0,0,0,0,1.5556,1
