encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,1,0,0,0,0,0,0,1,0,2.7815,1
1,1,1,0,0,0,0,0,0,1,0,2.7815,1
1,0,0,0,0,0,1,0,0,1,0,2.52225,1
1,0,1,0,0,0,0,0,1,0,0,1.3,1
1,1,0,1,0,0,0,0,0,0,0,2.78668,1
0,0,1,0,0,0,0,0,0,0,0,1.3,1
1,1,1,0,0,0,0,0,1,0,0,1.3,1
0,1,1,0,0,0,0,1,0,1,0,1.3,1
0,1,1,0,0,0,0,1,1,1,0,1.3,1
1,1,0,0,0,0,1,1,0,1,0,1.3,1
0,1,0,0,1,0,0,0,0,0,1,2.0389,1
0,0,0,0,0,1,0,1,0,0,0,2.0389,1
0,1,0,0,1,0,0,0,1,0,1,2.5278,1
0,1,0,1,0,0,0,1,0,0,0,2.5278,1
0,0,0,0,1,0,0,0,0,1,0,2.2667,1
0,1,0,0,1,0,0,1,1,0,1,1.7778,1
