encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,1,0,0,0,0,0,1,0,0,1.285714,1
1,0,0,0,1,0,0,0,1,0,0,2.285714,1
1,0,1,0,0,0,0,0,0,1,0,2.102041,1
0,1,0,0,1,0,0,0,1,0,1,2.371429,1
0,1,0,1,0,0,0,1,0,0,0,1.542857,1
0,1,0,0,1,0,0,1,1,0,1,1.828571,1
1,1,0,0,1,0,0,0,0,0,0,2.071429,1
0,1,0,1,0,0,0,1,1,1,0,1.857143,1
0,1,0,0,1,0,0,0,0,0,1,1.142857,1
1,1,0,0,1,0,0,0,0,0,1,2.028571,1
0,0,0,0,0,1,0,0,0,0,0,2.107143,1
0,1,0,0,1,0,0,0,0,0,0,0.714286,1
0,1,0,0,1,0,0,1,1,1,0,1.5,1
1,1,1,0,0,0,0,0,0,1,0,1.571429,1
1,1,0,0,0,1,0,0,0,0,0,1.285714,1
0,0,0,0,1,0,0,1,0,0,1,1.285714,1
0,1,0,0,0,1,0,0,0,0,0,2.214286,1
1,0,0,0,1,0,0,0,1,0,1,1.857143,1
