OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.597212,1
0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1.377767,1
0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1.36665,1
1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0.9333,0
1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0.9333,0
1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0.9333,0
0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0.9333,0
1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0.9333,0
1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0.9333,0
1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0.9333,0
1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1.6222,1
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.40555,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.40555,1
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.40555,1
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1.2,0
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0222,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1.4444,1
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.4444,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4444,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.9889,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.5778,1
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.5778,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1.5778,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.5778,1
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.8,1
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.8,1
1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1.8,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.8,1
