encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,1,0,0,0,0,0,1,0,0,1.5,1
1,0,0,0,1,0,0,0,1,0,0,1.5,1
1,0,1,0,0,0,0,0,0,1,0,1.833333,1
0,1,0,0,1,0,0,0,1,0,1,2.571429,1
0,1,0,1,0,0,0,1,0,0,0,2.35,1
0,1,0,0,1,0,0,1,1,0,1,1.916667,1
1,1,0,0,1,0,0,0,0,0,0,1.916667,1
0,1,0,1,0,0,0,1,1,1,0,1.833333,1
0,1,0,0,1,0,0,0,0,0,1,1.916667,1
1,1,0,0,1,0,0,0,0,0,1,2.0,1
0,0,0,0,0,1,0,0,0,0,0,2.0,1
0,1,0,0,1,0,0,0,0,0,0,1.5,1
0,1,0,0,1,0,0,1,1,1,0,1.5,1
1,1,1,0,0,0,0,0,0,1,0,1.5,1
1,1,0,0,0,1,0,0,0,0,0,1.5,1
0,0,0,0,1,0,0,1,0,0,1,1.5,1
0,1,0,0,0,1,0,0,0,0,0,1.5,1
