iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,10,1.771429,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,1.6,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,90,1.571429,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,10,2.285714,1
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,10,1.619048,1
0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,90,1.285714,0
0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,10,1.285714,0
1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,10,1.285714,0
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,10,1.285714,0
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,10,1.285714,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.107143,1
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,90,1.357143,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,1.928571,1
0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,90,0.857143,0
0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,90,1.428571,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.952381,1
1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,90,1.285714,0
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,90,1.785714,1
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,1.571429,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.809524,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.571429,1
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,1.571429,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,90,1.571429,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.571429,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,1.142857,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,10,1.142857,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,90,1.5,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.5,1
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,10,1.142857,0
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.428571,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,1.428571,0
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,10,1.428571,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,1.428571,1
