encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,0,1,0,1,2.70668,1
0,0,0,0,1,0,0,0,0,1,0,2.408108,1
1,1,0,0,1,0,0,0,0,0,0,2.442686,1
0,0,0,0,1,0,0,1,0,0,1,2.249229,1
1,0,0,0,1,0,0,0,1,0,0,1.920607,1
0,0,0,0,0,1,0,0,0,0,0,2.711122,1
0,1,0,0,0,1,0,0,0,0,0,2.349209,1
1,1,0,0,1,0,0,0,1,0,1,1.063514,1
0,0,0,0,1,0,0,0,0,0,1,1.546043,1
0,0,0,0,1,0,0,0,0,0,0,1.063514,1
1,1,0,0,0,1,0,0,0,0,0,2.100796,1
0,1,0,0,1,0,0,1,1,0,1,2.073005,1
1,1,0,0,1,0,0,0,0,1,0,1.358686,1
0,0,0,0,1,0,0,0,0,1,1,1.358686,1
0,1,0,0,1,0,0,0,0,0,0,1.358686,1
1,1,0,0,1,0,0,0,0,0,1,1.701543,1
0,0,0,0,1,0,0,0,1,0,0,1.7556,1
0,1,0,0,1,0,0,0,0,0,1,1.809557,1
