iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,90,1.340767,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,90,2.0222,1
0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,10,0.9111,0
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,90,1.340767,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,10,2.088875,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,10,2.088875,1
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,90,0.9111,0
1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,90,1.8222,1
0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,90,2.0222,1
0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,10,0.9111,0
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,90,1.6667,1
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,90,2.274067,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,1.1556,0
0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,90,1.1556,0
1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,1.1556,0
0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,90,2.274067,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,10,1.5778,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,2.348133,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,1.5778,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,1.5778,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,2.15555,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,1.95555,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,2.348133,1
0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,90,1.9333,1
0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,90,1.9333,1
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,90,1.9333,1
