encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,1,0,0,0,1,1,0,0,2.455545,1
1,0,0,1,0,0,0,0,1,1,0,2.475917,1
1,0,0,0,1,0,0,0,1,0,0,1.98888,1
0,0,0,0,1,0,0,0,0,0,0,2.0911,1
0,0,1,0,0,0,0,1,1,1,0,1.7,1
1,0,0,0,1,0,0,1,1,0,1,1.0,0
0,1,0,0,0,1,0,1,0,1,0,1.0,0
1,0,0,0,1,0,0,1,0,0,1,1.0,0
0,0,1,0,0,0,0,1,1,0,0,1.0,1
0,0,1,0,0,0,0,1,0,0,0,1.0,1
0,0,0,0,1,0,0,0,0,1,0,2.474586,1
0,0,0,0,0,0,1,0,1,0,0,2.277771,1
0,1,0,0,1,0,0,1,1,0,1,2.370367,1
0,0,0,0,1,0,0,0,1,0,0,1.992567,1
1,1,0,1,0,0,0,0,0,0,0,2.044425,1
1,1,0,0,1,0,0,0,0,0,0,2.35185,1
0,0,0,0,1,0,0,1,1,0,1,1.7,1
0,1,1,0,0,0,0,1,0,0,0,2.18335,1
1,0,0,0,0,0,1,1,0,0,0,2.177775,1
1,0,0,1,0,0,0,1,0,1,0,2.0926,1
1,0,0,0,1,0,0,0,1,0,1,1.84445,1
0,1,0,0,1,0,0,0,0,0,1,1.6556,1
0,0,0,0,1,0,0,0,1,0,1,2.055567,1
