OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.403517,1
0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1.063514,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2.556704,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.8,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.272996,1
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1.063514,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1.063514,0
0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1.063514,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1.54601,1
1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1.063514,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2.554266,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.310038,1
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2.328571,1
0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.317471,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.623793,1
1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2.549826,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.460304,1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2.163464,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.310038,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1.768243,1
0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.8889,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.8889,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.987257,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.987257,1
