NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,2,2.923489,1
1,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,2.548183,1
1,1,0,0,0,0,0,0,0,1,1,1,0,22,8,1,1.7667,1
1,0,0,1,0,0,0,1,0,1,0,0,0,22,8,1,1.3778,1
1,0,1,1,0,0,0,0,0,0,1,0,0,22,160,0,1.3778,1
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,2,1.3778,1
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,1,1.3778,1
0,1,0,0,0,0,0,1,0,1,0,0,0,44,8,2,1.3778,1
1,0,0,0,0,0,0,1,0,1,0,0,1,48,8,1,1.3778,1
0,0,1,1,0,0,1,0,0,1,0,0,0,44,8,1,1.3778,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,0,2.7167,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,2.7167,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,1,2.7167,1
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,2.333367,1
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,1,1.5556,1
1,0,1,1,0,1,0,0,1,1,0,1,0,8,8,0,2.503733,1
0,0,0,1,0,0,0,0,1,1,0,1,0,8,8,0,2.503733,1
1,0,0,1,0,0,0,0,1,0,0,1,0,8,8,0,2.2778,1
0,0,0,1,0,0,0,0,1,1,0,1,0,8,8,1,2.0667,1
0,1,0,0,0,0,1,0,0,1,0,1,0,22,160,0,2.0667,1
