encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,1,0,1.816653,1
0,0,0,0,1,0,0,0,1,0,1,1.727776,1
0,0,0,0,0,0,1,0,1,0,0,2.260088,1
1,1,0,0,0,0,1,0,0,0,0,2.002006,1
0,1,1,0,0,0,0,1,0,0,0,2.29841,1
0,0,0,0,0,1,0,0,0,1,0,2.102381,1
1,0,0,0,1,0,0,0,1,0,1,2.036361,1
0,0,1,0,0,0,0,1,1,1,0,1.754433,1
0,0,0,0,1,0,0,1,1,0,1,1.761083,1
0,0,0,1,0,0,0,0,0,1,0,0.899967,0
0,0,0,0,0,1,0,0,1,1,0,1.590733,1
1,1,0,0,1,0,0,0,0,0,0,2.0574,1
1,1,0,0,1,0,0,0,0,0,1,1.870367,1
0,0,0,0,1,0,0,0,1,0,0,1.3352,0
0,0,0,0,0,1,0,0,1,0,0,2.092227,1
0,0,0,0,1,0,0,0,0,0,1,1.1667,0
0,0,0,0,1,0,0,0,0,1,0,2.151867,1
0,1,0,0,1,0,0,0,1,0,1,1.922225,1
1,0,0,1,0,0,0,0,1,1,0,1.524067,1
0,1,0,0,0,0,1,0,0,1,0,1.9463,1
1,0,0,0,1,0,0,0,1,0,0,2.005567,1
1,0,0,0,0,0,1,0,1,0,0,2.005567,1
0,1,0,0,1,0,0,1,1,1,0,1.516667,0
1,0,0,0,0,0,1,0,0,1,0,1.694433,1
