encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,1,0,0,0,1,1,1,0,2.214271,1
1,1,0,0,1,0,0,0,0,0,0,2.20666,1
0,1,0,0,0,1,0,0,1,0,0,0.800033,1
1,1,0,0,1,0,0,0,0,0,1,0.800033,1
0,1,0,0,1,0,0,1,1,1,0,2.588883,1
0,0,0,0,1,0,0,0,0,0,0,0.800033,1
0,0,0,0,1,0,0,0,0,0,1,1.3111,1
0,1,0,0,0,1,0,0,0,0,0,2.403167,1
0,1,0,1,0,0,0,1,0,0,0,2.605558,1
0,1,0,1,0,0,0,1,0,1,0,0.800033,1
0,1,0,0,1,0,0,0,0,0,0,1.599983,1
0,0,0,0,1,0,0,0,1,0,0,2.099983,1
1,0,0,0,1,0,0,0,1,0,0,2.140733,1
0,0,0,1,0,0,0,1,1,0,0,2.329633,1
0,1,0,0,1,0,0,1,1,1,1,2.140733,1
1,1,0,1,0,0,0,0,0,0,0,1.722233,1
0,1,0,0,1,0,0,0,1,0,1,1.977767,1
1,1,0,0,0,1,0,0,0,0,0,1.966667,1
1,1,0,0,0,1,0,1,0,0,0,1.966667,1
