OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2.657133,1
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2.522611,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.063514,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2.770923,1
0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1.063514,1
0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1.063514,0
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.063514,0
0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1.063514,1
0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1.063514,1
1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1.063514,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2.492046,1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2.189646,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.876157,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.250771,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.474266,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.048648,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.76665,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.447586,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.147071,1
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1.831707,1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1.447586,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.657143,1
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.996814,1
