encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,0,0,0,1,0,0,0,1,0,1,10.31
0,0,1,0,0,0,0,0,1,1,0,14.94
1,1,0,1,0,0,0,1,1,1,0,13.7
0,1,0,0,1,0,0,1,1,1,1,10.28
1,1,0,0,0,1,0,1,0,1,0,13.55
0,0,0,0,1,0,0,1,1,0,1,10.52
1,0,0,1,0,0,0,1,1,1,0,14.67
1,1,0,1,0,0,0,0,0,0,0,10.03
0,0,0,0,1,0,0,1,0,1,0,14.91
0,1,0,0,1,0,0,1,1,0,1,10.43
1,0,0,0,1,0,0,1,1,0,1,15.36
1,0,0,1,0,0,0,1,0,1,0,9.95
0,1,0,0,1,0,0,1,0,0,0,14.76
1,0,0,1,0,0,0,1,0,1,0,9.95
0,1,0,0,1,0,0,0,1,0,1,10.17
0,0,0,0,1,0,0,0,1,1,0,14.69
0,1,0,1,0,0,0,1,1,0,0,186.47
1,0,0,0,1,0,0,1,1,0,0,24.93
1,0,1,1,0,1,1,0,0,1,1,314.9888444044314
1,0,1,1,1,1,1,1,0,0,1,314.9876663232432
1,1,1,1,0,0,1,1,1,1,1,314.98425631897084
0,0,0,1,1,0,0,1,0,0,0,314.98261475559383
1,1,1,0,1,1,0,1,0,1,1,314.98298840778824
1,1,1,1,1,0,0,0,0,0,1,314.9873907208071
0,0,0,0,1,1,1,1,1,1,1,314.9863068270686
1,0,1,0,1,0,0,0,1,0,1,314.98222927781904
0,0,0,0,0,1,1,0,1,1,0,314.9835198049691
1,0,0,1,0,0,0,1,0,1,0,9.95
0,0,0,1,0,0,1,0,1,0,0,314.985492143368
0,1,0,1,1,1,0,0,0,1,1,314.9888409055968
