NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,1,0,1,0,0,0,1,1,1,0,22,320,0,0.46
1,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,0.33
1,0,1,0,0,0,0,0,1,1,0,0,1,22,8,0,0.57
1,0,0,0,0,0,1,0,0,1,0,0,1,44,8,0,0.78
0,0,0,1,0,0,0,1,0,1,0,0,0,48,8,1,0.73
1,0,0,1,0,1,0,1,0,1,0,1,0,22,320,0,0.54
0,0,0,0,0,0,0,0,0,0,1,0,1,22,8,2,0.61
1,0,0,0,0,1,0,0,0,1,1,1,1,48,160,0,0.82
1,0,1,1,0,0,1,0,0,1,0,1,0,22,8,2,0.52
0,0,0,0,0,0,0,1,0,0,0,1,1,22,8,1,0.63
1,1,0,1,1,1,1,0,0,1,0,0,1,44,160,2,1.227060695508909
1,1,0,1,1,0,1,1,0,0,1,1,1,8,160,0,1.22843443833086
0,0,0,1,0,0,0,1,0,0,0,1,1,48,8,1,1.2212255612777445
1,0,1,0,1,0,0,0,0,0,0,1,0,44,320,1,1.2226906531716242
0,1,0,0,0,1,1,1,1,1,0,0,1,22,160,2,1.221826638501807
1,0,0,0,1,1,0,1,1,1,0,0,0,22,320,0,1.2244605553131918
1,0,1,0,0,0,0,1,1,0,1,0,1,44,160,0,1.2215650695215738
0,0,0,1,0,0,1,1,0,0,1,0,1,8,8,2,1.2249802877408664
0,0,1,0,0,1,0,1,0,0,1,1,0,44,8,1,1.226622327062501
0,1,1,1,0,0,0,0,0,1,0,1,0,22,320,1,1.2274232966738443
0,0,0,0,0,1,0,1,1,1,0,0,0,48,320,2,1.2260238297991988
1,1,0,1,0,0,1,0,1,0,0,1,1,8,160,2,1.2268637694085998
0,0,0,0,0,1,0,0,1,0,0,0,0,44,320,1,1.223474893179632
0,0,1,1,1,0,0,1,1,1,1,0,1,48,8,0,1.2245464007564282
0,1,0,1,0,0,1,1,1,1,0,0,1,48,160,1,1.2253491350513868
0,0,1,1,0,1,0,1,1,0,0,1,1,22,320,2,1.2225987589304728
1,1,1,1,1,0,1,0,1,0,0,1,1,44,8,2,1.2219720011611406
1,1,0,0,0,0,1,0,0,1,0,0,0,44,320,1,1.2263697519362955
1,1,1,0,1,0,1,0,1,0,1,1,1,8,8,0,1.2233658241631469
1,0,0,0,1,1,1,0,1,0,1,0,0,48,160,0,1.2238687494145006
