iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,90,1.962967,1
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,90,1.962967,1
0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,1.962967,1
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,90,2.377767,1
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,90,1.399967,1
0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,10,1.399967,1
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,10,1.962967,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,10,1.399967,1
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,10,1.399967,1
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,10,1.399967,1
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,90,1.5778,1
0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,90,2.300017,1
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,2.022233,1
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,90,2.022233,1
0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,90,2.022233,1
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,90,2.022233,1
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,90,2.022233,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,90,2.022233,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,2.022233,1
0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,2.022233,1
