NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,1,1,0,0,0,0,0,0,1,0,48,8,1,8.18
0,0,0,1,0,0,0,1,0,0,0,0,0,8,320,0,2.16
1,0,0,0,0,0,0,1,0,1,0,0,1,44,8,1,6.62
0,0,0,1,0,0,0,1,0,0,0,0,0,44,320,0,8.59
0,0,0,1,0,0,0,1,0,0,0,0,0,8,8,0,2.25
0,0,0,1,0,0,0,1,0,0,0,0,0,8,160,0,2.2
1,0,0,0,0,0,0,0,1,1,0,1,1,48,8,1,10.2
1,1,1,0,1,0,0,0,0,0,0,1,0,48,8,0,8.1
0,0,1,0,0,0,0,0,0,0,1,0,1,48,320,0,10.91
1,1,1,0,1,0,0,0,0,1,0,1,0,44,8,0,4.58
1,0,1,0,0,1,1,0,0,0,0,1,1,22,160,0,6.73
0,0,0,0,1,0,0,0,0,0,0,0,1,48,8,0,10.18
1,1,1,0,1,0,0,0,0,1,0,1,0,44,8,2,5.96
1,0,1,0,0,1,1,0,0,0,0,1,1,22,8,0,5.33
1,0,1,0,0,1,0,1,0,0,0,1,1,44,160,0,11.61
1,1,1,0,1,0,0,0,0,0,0,1,0,22,8,0,2.72
0,0,0,0,0,0,0,0,1,0,0,0,1,48,160,0,9.78
1,1,0,0,0,0,1,0,0,0,0,1,0,44,8,1,7.28
0,1,0,0,0,0,0,0,1,0,0,0,1,8,160,1,12.558237442308702
1,0,1,0,1,0,0,1,0,0,1,1,1,44,160,0,12.552644756338788
0,0,0,0,0,1,0,1,1,1,0,0,0,48,320,2,12.556961130138328
1,1,0,1,0,0,1,0,1,0,0,1,1,8,160,2,12.55486677015134
0,0,0,0,0,1,0,0,1,0,0,0,0,44,320,1,12.55757793627968
0,0,1,1,1,0,0,1,1,1,1,0,1,48,8,0,12.558346506518914
0,1,0,1,0,0,1,1,1,1,0,0,1,48,160,1,12.553753921735463
0,0,1,1,0,1,0,1,1,0,0,1,1,22,320,2,12.55594367728846
1,1,1,1,1,0,1,0,1,0,0,1,1,44,8,2,12.552540380162792
1,1,0,0,0,0,1,0,0,1,0,0,0,44,320,1,12.552907000971077
1,1,1,0,1,0,1,0,1,0,1,1,1,8,8,0,12.551664699393616
1,0,0,0,1,1,1,0,1,0,1,0,0,48,160,0,12.552309068369514
