auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,1,1,0,0,0,0,0,0,0,0,0,0.822233,0
0,1,1,0,0,0,0,1,0,1,0,0,0.822233,0
1,0,0,1,0,0,0,0,0,1,0,0,2.151833,1
1,1,1,0,0,0,0,0,0,0,0,0,1.744433,1
1,1,0,1,0,0,0,0,0,0,0,0,0.822233,0
1,0,0,0,0,0,0,0,0,0,1,0,0.822233,0
0,0,1,0,0,0,1,1,1,1,0,0,0.822233,0
0,0,1,1,1,0,0,1,1,1,0,0,0.822233,0
0,1,1,1,1,0,1,1,1,1,0,1,0.822233,0
0,1,1,1,1,0,1,0,1,1,0,0,0.822233,0
1,1,1,1,0,1,0,1,0,1,1,0,1.0556,0
1,0,0,0,0,1,1,1,0,1,1,0,1.0556,0
1,0,1,0,1,1,1,1,0,1,0,1,1.0556,0
1,0,0,0,0,1,1,1,0,1,0,1,1.0556,0
1,0,0,0,0,1,1,0,0,0,1,0,1.0556,0
1,0,0,0,0,1,0,0,0,0,1,0,1.0556,0
1,0,0,0,0,1,0,1,0,1,1,0,1.0556,0
0,0,0,0,0,1,1,0,0,0,1,0,1.0556,0
0,0,0,1,0,1,0,0,1,0,1,0,1.0556,0
1,0,0,0,0,1,0,0,1,0,1,0,1.0556,1
1,0,0,1,0,0,0,0,0,0,0,1,1.5222,1
1,0,0,1,0,0,0,0,0,0,0,0,1.311067,1
1,0,1,1,0,0,0,0,0,1,0,0,1.311067,1
0,0,1,0,0,0,0,0,0,0,0,0,1.311067,1
1,0,0,0,0,0,0,0,0,1,0,0,2.0185,1
0,0,0,0,0,0,0,0,0,1,0,0,1.311067,1
1,0,0,0,0,0,0,0,0,0,0,0,2.155542,1
1,0,0,0,0,0,0,0,0,1,0,1,2.155542,1
0,0,1,0,0,0,1,0,0,0,0,0,1.937033,1
1,0,0,0,0,0,1,0,0,0,1,0,1.233333,1
1,0,0,0,0,0,0,1,0,1,0,0,1.937033,1
1,0,0,0,1,0,0,0,0,1,0,0,1.937033,1
1,0,1,1,0,0,0,0,0,0,0,0,1.699983,1
1,0,0,0,0,0,1,0,0,0,0,1,1.5778,1
1,0,0,0,0,0,1,0,0,0,0,0,1.5778,1
0,0,1,0,0,0,1,0,0,0,0,1,1.5778,1
1,0,0,0,0,0,0,0,0,0,0,1,1.788883,1
