NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,0,2.748133,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,160,0,2.748133,1
1,1,0,0,0,1,0,1,0,0,0,1,0,8,160,0,2.748133,1
0,1,1,0,0,0,0,0,0,0,1,0,0,8,160,0,2.748133,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,1,2.75555,1
0,1,0,0,0,0,0,1,0,0,0,1,0,8,160,0,1.7778,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,320,0,1.7778,1
1,0,1,0,0,1,1,0,0,1,0,0,1,8,320,0,1.7778,1
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,1,1.7778,1
1,1,0,0,0,0,1,0,0,1,0,1,0,22,8,1,1.7778,1
0,0,1,1,0,0,0,0,1,0,0,0,0,8,8,1,2.2333,1
