encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,0,0,1.916667,1
1,0,0,1,0,0,0,0,1,1,0,2.030303,1
0,0,0,0,1,0,0,0,1,0,0,1.805556,1
0,1,0,0,1,0,0,1,1,1,0,2.465686,1
1,1,0,0,1,0,0,0,0,0,1,1.5,1
0,0,0,0,1,0,0,0,1,1,1,0.5,0
1,0,0,0,1,0,0,1,1,0,0,0.5,0
1,0,1,0,0,0,0,0,1,1,0,0.5,0
1,0,1,0,0,0,0,1,1,0,0,0.5,0
0,1,0,0,1,0,0,0,1,1,0,0.5,0
0,0,0,0,0,1,0,0,0,0,0,2.239583,1
0,0,0,0,1,0,0,0,0,1,0,1.892857,1
0,0,0,0,1,0,0,1,0,0,1,1.833333,1
0,0,0,0,1,0,0,0,0,0,1,1.041667,1
0,0,0,0,0,1,0,0,1,0,0,2.236111,1
1,1,0,0,1,0,0,0,0,1,0,1.472222,1
0,1,0,0,1,0,0,0,1,0,1,2.309524,1
1,0,1,0,0,0,0,0,1,0,0,1.555556,1
1,1,0,0,0,1,0,0,0,0,0,1.583333,1
0,1,0,0,0,1,0,0,0,0,0,1.979167,1
0,1,0,0,1,0,0,0,0,0,0,1.861111,1
0,0,0,0,0,1,0,1,1,1,0,1.666667,1
1,1,1,0,0,0,0,0,0,1,0,1.861111,1
1,0,1,0,0,0,0,0,0,1,0,1.666667,1
0,1,0,0,1,0,0,0,0,0,1,1.75,1
