encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,1,0,0,0,1,1,0,0,2.238862,1
0,1,0,0,1,0,0,0,1,0,1,2.84305,1
0,1,0,0,1,0,0,1,1,1,0,2.639308,1
1,1,0,0,1,0,0,0,0,0,0,2.337033,1
1,1,0,0,1,0,0,0,0,0,1,2.209529,1
1,1,0,0,1,0,0,0,1,0,1,1.0667,0
0,1,0,0,1,0,0,0,0,0,1,1.477775,1
0,1,0,0,0,1,0,0,1,0,0,1.0667,0
1,1,0,0,1,0,0,1,1,0,0,1.0667,0
1,1,0,0,1,0,0,0,1,1,1,1.0667,0
0,1,0,0,1,0,0,0,0,0,0,1.7074,1
0,1,0,1,0,0,0,1,1,1,0,1.4333,1
1,1,0,1,0,0,0,0,0,0,0,1.599967,1
0,1,0,1,0,0,0,1,0,0,0,2.444433,1
0,0,0,0,1,0,0,0,0,1,0,2.63055,1
0,0,0,0,1,0,0,0,0,1,1,1.1111,0
1,0,0,1,0,0,0,1,0,1,0,2.138875,1
1,1,0,0,1,0,0,0,0,1,0,1.76665,1
1,0,0,0,1,0,0,0,1,0,0,1.959267,1
1,0,0,0,1,0,0,0,1,0,1,1.84445,1
0,0,0,0,1,0,0,0,1,0,1,1.6889,1
0,1,0,0,1,0,0,1,1,1,1,1.6889,1
0,0,0,1,0,0,0,1,1,1,0,1.6889,1
0,0,0,0,1,0,0,0,0,0,0,1.9667,1
0,0,0,0,1,0,0,0,0,0,1,1.9667,1
