encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,0,0,0,1,0,0,0,1,0,0,3.91
1,1,0,0,1,0,0,0,0,1,0,3.82
0,0,0,0,0,1,0,0,0,0,0,3.81
0,0,0,0,1,0,0,0,1,0,1,3.86
0,1,0,0,1,0,0,1,1,0,1,3.82
0,0,0,0,1,0,0,0,0,1,0,3.82
0,0,0,0,1,0,0,0,0,0,1,3.93
0,0,0,0,0,1,0,0,1,1,0,3.82
1,1,0,0,0,1,0,0,0,0,0,3.71
0,1,0,0,1,0,0,0,1,0,1,3.78
0,0,0,0,1,0,0,0,0,0,0,3.82
0,1,0,0,1,0,0,1,1,1,0,3.68
1,1,0,0,1,0,0,0,0,0,0,3.82
0,1,0,0,0,1,0,0,0,0,0,3.78
1,1,1,0,0,0,0,0,0,1,0,3.69
0,1,0,0,1,0,0,0,0,0,1,3.94
1,0,0,0,1,0,0,0,1,0,1,3.76
1,1,0,0,1,0,0,0,0,0,1,3.95
1,0,1,0,0,0,0,0,1,0,0,3.7
0,1,0,1,0,0,0,1,1,1,0,3.84
0,0,1,1,1,0,1,1,0,0,0,87.20478579483184
0,0,0,0,0,1,0,0,1,1,0,3.82
1,0,1,0,0,1,1,0,0,1,0,87.20247583155252
0,0,0,1,0,0,0,0,0,1,1,87.20464698606455
1,0,1,1,0,0,0,0,0,0,0,87.20498075651832
0,1,1,0,0,1,0,1,1,1,0,87.20242549471017
1,1,0,0,1,0,1,1,0,0,0,87.20232451130083
0,0,1,1,0,0,0,1,1,1,1,87.20722074633208
0,0,0,0,0,0,0,1,1,1,0,87.20599565565304
0,0,1,0,1,1,1,1,1,0,1,87.20539662115762
0,1,1,0,1,0,0,0,1,0,1,87.20330748896443
1,1,0,0,1,0,0,1,1,0,1,49.93
1,0,1,0,0,0,0,0,0,1,0,3.77
1,1,1,0,0,0,0,0,1,1,0,7.88
0,0,0,1,0,0,0,0,1,0,1,87.20590787000985
0,1,1,0,1,0,0,0,1,1,0,87.20835819412632
0,0,0,1,1,0,0,0,1,0,1,87.20354411663308
0,0,1,0,0,1,0,0,0,0,0,87.20854825332367
0,1,0,0,0,1,0,0,0,1,0,10.38
0,1,0,0,1,1,0,0,1,1,0,87.20497835241697
0,0,0,0,0,0,0,0,1,0,0,87.2044177741517
1,0,1,0,1,0,0,0,0,0,0,87.20525660832033
0,0,0,0,0,1,1,0,0,1,0,87.20200966845022
1,0,0,0,1,0,0,0,0,0,0,7.06
1,1,0,0,1,1,0,0,1,0,1,87.20374835010337
0,0,1,0,0,0,0,0,0,0,0,7.55
0,0,1,0,0,0,0,1,1,0,0,6.79
1,0,1,0,0,0,0,0,0,0,0,10.21
0,0,0,0,0,1,0,0,1,0,0,3.66
1,0,1,0,0,0,0,1,1,0,1,87.20317990675937
0,1,0,0,1,1,0,0,0,0,0,87.2054984598258
1,1,0,0,0,1,0,0,0,1,0,7.88
0,0,1,0,0,1,0,0,0,1,0,87.2045434811066
0,1,0,1,0,1,0,0,1,0,0,87.20842361632697
0,1,0,1,0,0,0,0,0,1,0,44.81
0,1,0,0,1,0,1,1,1,0,0,87.20329552955596
0,1,1,0,0,1,0,0,1,0,1,87.20432267723996
1,0,0,1,1,0,0,0,1,0,1,87.20703440906799
1,1,0,0,1,0,0,1,1,1,0,7.13
1,0,0,0,1,1,0,0,1,0,0,87.20280627625895
0,0,0,0,0,0,0,0,0,0,1,87.20336205324425
0,1,0,0,1,0,0,0,1,0,0,7.46
1,0,1,0,0,0,0,1,1,1,0,7.89
0,1,0,0,1,0,0,0,0,1,0,7.53
0,0,1,0,0,0,0,0,1,0,1,87.208089181698
0,1,0,1,0,1,0,0,0,1,0,87.2042989295876
1,1,0,0,0,1,0,0,0,1,1,87.20656593452617
0,1,1,0,0,0,1,1,0,1,0,87.2064240880979
0,0,0,1,0,1,0,0,0,1,0,87.20602342338246
1,0,0,0,0,1,0,0,1,0,0,7.08
0,1,0,0,1,1,0,0,0,0,1,87.20676130722629
0,1,0,0,1,0,0,1,1,0,0,84.6
0,0,0,0,0,1,0,0,0,1,0,3.79
1,1,0,0,1,0,0,1,0,0,0,7.11
1,1,1,0,0,1,0,0,1,1,0,87.20763247938538
1,0,0,0,1,0,0,0,1,0,0,3.74
0,1,0,1,1,0,1,0,1,0,1,87.20655116425486
0,1,0,0,1,0,0,0,0,0,0,3.46
1,0,0,1,1,0,1,0,0,0,0,87.20229820842319
1,1,0,0,1,0,0,0,1,0,1,3.92
1,1,1,0,0,1,0,1,0,0,1,87.20676882739023
0,1,0,0,1,0,0,0,1,1,0,65.72
1,0,1,0,0,0,0,0,1,0,1,87.20808685672588
0,0,0,1,1,0,0,0,0,1,0,87.20503135556724
1,0,0,0,1,0,0,0,0,1,0,7.1
1,0,1,0,1,0,0,1,0,1,0,87.20551125708491
0,0,1,0,0,1,1,0,0,0,0,87.20199491101525
0,0,0,0,0,0,0,0,0,0,0,87.2087706183316
1,1,1,0,1,0,1,1,1,1,0,87.20679844725997
1,1,0,0,1,0,0,0,1,1,0,7.85
