iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,1.375,0
1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,90,1.583333,1
1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,90,1.416667,0
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,90,1.775,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,90,1.583333,1
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,10,0.958333,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,90,1.65625,1
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,90,1.416667,0
0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,10,1.425,1
0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,10,0.958333,0
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.3,1
1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,90,2.083333,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,1.875,1
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,2.125,1
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,10,0.625,0
0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,10,0.625,0
0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,90,1.5,1
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,90,2.0,1
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,90,1.90625,1
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.9375,1
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,1.625,1
0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,1.6875,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,1.833333,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.125,0
0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,90,1.8125,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.8125,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.625,1
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,90,1.625,1
