encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,2.3111,1
1,0,0,0,0,0,1,0,0,1,0,1.866633,1
0,0,0,0,1,0,0,0,0,0,0,1.3111,0
0,1,0,0,1,0,0,0,0,0,0,2.07554,1
0,0,0,0,1,0,0,0,1,0,0,1.6963,1
0,0,1,0,0,0,0,1,0,1,0,1.3111,1
0,1,0,0,1,0,0,0,0,1,0,1.3111,0
1,0,1,0,0,0,0,0,1,1,0,1.3111,0
1,0,0,0,0,0,1,1,1,0,0,1.3111,1
0,1,0,0,0,0,1,1,1,1,0,1.3111,1
1,1,0,0,1,0,0,0,0,1,0,2.5111,1
1,1,0,0,1,0,0,0,0,0,1,1.4889,1
0,0,0,0,1,0,0,0,0,1,1,1.4889,1
0,1,0,0,1,0,0,0,0,0,1,2.3,1
1,1,1,0,0,0,0,0,0,1,0,2.27775,1
1,0,0,0,0,0,1,0,1,0,0,2.08885,1
0,1,0,0,0,1,0,0,0,0,0,2.496267,1
1,0,1,0,0,0,0,0,0,1,0,2.496267,1
0,1,0,0,1,0,0,0,1,0,1,2.496267,1
1,1,0,0,1,0,0,0,0,0,0,2.496267,1
0,1,0,0,0,0,1,0,0,1,0,2.3222,1
0,0,0,0,0,1,0,0,0,0,0,2.3222,1
0,0,0,0,0,1,0,0,0,1,0,2.1111,1
