OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0.571429,0
1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0.571429,0
1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.571429,0
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.571429,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.333333,0
0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0.571429,0
0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0.571429,0
1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0.571429,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.333333,0
1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0.571429,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.428571,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1.714286,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.238095,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.619048,1
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1.428571,1
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1.428571,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2.035714,1
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.257143,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.952381,1
0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1.714286,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.714286,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.428571,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.714286,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2.035714,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.952381,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.428571,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.428571,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.428571,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2.047619,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.047619,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.714286,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.714286,1
0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1.428571,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.785714,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1.428571,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.714286,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1.714286,1
