encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,0,1,0,0,0,0,0,2.162933,1
1,0,0,0,1,0,0,0,1,0,0,2.166633,1
0,1,0,0,1,0,0,0,0,0,0,2.4222,1
1,1,0,0,1,0,0,0,0,0,0,2.162933,1
0,0,0,0,0,1,0,0,1,0,0,2.166633,1
0,1,0,0,1,0,0,0,0,0,1,2.7722,1
1,1,0,0,0,1,0,1,0,0,0,1.511067,1
0,1,1,0,0,0,0,1,0,1,0,1.511067,1
1,1,0,0,0,1,0,0,1,0,0,1.511067,1
0,1,0,0,1,0,0,0,1,0,0,1.511067,1
0,1,0,0,1,0,0,0,1,0,1,1.8222,1
1,1,1,0,0,0,0,0,0,1,0,1.8222,1
0,0,1,0,0,0,0,1,1,1,0,2.433317,1
1,0,0,0,0,0,1,0,1,0,0,2.044433,1
0,0,0,0,1,0,0,0,0,1,1,2.044433,1
1,0,1,0,0,0,0,0,0,1,0,2.044433,1
1,1,0,0,0,1,0,0,0,0,0,2.044433,1
0,0,0,0,1,0,0,0,1,0,0,2.044433,1
